Elapsed_ms,Direction,SrcIP,DstIP,SrcPort,DstPort,DataLen,Data,RTT_ms,Status
222.117,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
224.085,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
224.085,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
226.205,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
226.205,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.119,0
228.166,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
228.166,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
230.161,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
230.161,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.994,0
232.113,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
232.113,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
234.107,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
234.107,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
236.066,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
236.066,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
238.188,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
238.188,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.121,0
240.150,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
240.150,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
242.148,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
242.148,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.997,0
243.937,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
243.937,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.788,0
245.930,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
245.930,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.992,0
247.732,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
247.732,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.801,0
249.690,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
249.690,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
251.649,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
251.649,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
253.613,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
253.613,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
255.550,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
255.550,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.937,0
257.527,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
257.527,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.975,0
259.500,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
259.500,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
261.478,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
261.478,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
263.441,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
263.441,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
265.407,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
265.407,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
267.398,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
267.398,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
269.351,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
269.351,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
271.308,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
271.308,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
273.264,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
273.264,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
275.241,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
275.241,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
277.209,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
277.209,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
279.276,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
279.276,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.061,0
281.536,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
281.536,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.254,0
283.661,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
283.661,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.121,0
285.813,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
285.813,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.149,0
287.793,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
287.793,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
289.938,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
289.938,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.144,0
291.908,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
291.908,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
293.869,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
293.869,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
295.668,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
295.668,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.799,0
297.635,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
297.635,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
299.597,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
299.597,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
301.547,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
301.547,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
303.519,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
303.519,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.971,0
305.471,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
305.471,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
307.442,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
307.442,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.970,0
309.428,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
309.428,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.985,0
311.397,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
311.397,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
313.356,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
313.356,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
315.324,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
315.324,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
317.274,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
317.274,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.948,0
319.229,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
319.229,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
321.179,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
321.179,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.949,0
323.135,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
323.135,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
325.087,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
325.087,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
327.052,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
327.052,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
329.001,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
329.001,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.948,0
330.957,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
330.957,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
332.916,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
332.916,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
334.913,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
334.913,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.996,0
336.869,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
336.869,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
338.842,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
338.842,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
340.797,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
340.797,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
342.735,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
342.735,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.937,0
344.701,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
344.701,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
346.662,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
346.662,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
348.631,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
348.631,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
350.599,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
350.599,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
352.562,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
352.562,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
354.543,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
354.543,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
356.509,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
356.509,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
358.510,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
358.510,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.001,0
360.316,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
360.316,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.805,0
362.320,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
362.320,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.004,0
364.277,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
364.277,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
366.447,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
366.447,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.167,0
368.408,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
368.408,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
370.401,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
370.401,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.992,0
372.371,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
372.371,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.970,0
374.362,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
374.362,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
376.328,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
376.328,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
378.325,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
378.325,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.996,0
380.286,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
380.286,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
382.271,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
382.271,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.984,0
384.230,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
384.230,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
386.398,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
386.398,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.167,0
388.366,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
388.366,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
390.368,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
390.368,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.002,0
392.340,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
392.340,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
394.328,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
394.328,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.987,0
396.286,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
396.286,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
398.283,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
398.283,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.996,0
400.245,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
400.245,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
402.386,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
402.386,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.141,0
404.364,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
404.364,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.977,0
406.342,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
406.342,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
408.320,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
408.320,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
410.293,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
410.293,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.973,0
412.259,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
412.259,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
414.408,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
414.408,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.148,0
416.362,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
416.362,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
418.343,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
418.343,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
420.316,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
420.316,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
422.441,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
422.441,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.125,0
424.432,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
424.432,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
426.413,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
426.413,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
428.366,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
428.366,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
430.368,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
430.368,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.001,0
432.329,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
432.329,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
434.310,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
434.310,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
436.267,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
